timestamp,bin_id,fill_level,day_of_week,hour
2026-03-05 22:26:06.024212,BCN-CT-001,59.17,3,22
2026-03-05 23:26:06.024212,BCN-CT-001,60.12,3,23
2026-03-06 00:26:06.024212,BCN-CT-001,60.51,4,0
2026-03-06 01:26:06.024212,BCN-CT-001,60.64,4,1
2026-03-06 02:26:06.024212,BCN-CT-001,60.58,4,2
2026-03-06 03:26:06.024212,BCN-CT-001,60.35,4,3
2026-03-06 04:26:06.024212,BCN-CT-001,61.92,4,4
2026-03-06 05:26:06.024212,BCN-CT-001,62.27,4,5
2026-03-06 06:26:06.024212,BCN-CT-001,2.95,4,6
2026-03-06 07:26:06.024212,BCN-CT-001,2.5,4,7
2026-03-06 08:26:06.024212,BCN-CT-001,3.69,4,8
2026-03-06 09:26:06.024212,BCN-CT-001,4.21,4,9
2026-03-06 10:26:06.024212,BCN-CT-001,8.19,4,10
2026-03-06 11:26:06.024212,BCN-CT-001,8.03,4,11
2026-03-06 12:26:06.024212,BCN-CT-001,9.84,4,12
2026-03-06 13:26:06.024212,BCN-CT-001,12.37,4,13
2026-03-06 14:26:06.024212,BCN-CT-001,15.25,4,14
2026-03-06 15:26:06.024212,BCN-CT-001,16.26,4,15
2026-03-06 16:26:06.024212,BCN-CT-001,17.74,4,16
2026-03-06 17:26:06.024212,BCN-CT-001,19.81,4,17
2026-03-06 18:26:06.024212,BCN-CT-001,21.88,4,18
2026-03-06 19:26:06.024212,BCN-CT-001,22.67,4,19
2026-03-06 20:26:06.024212,BCN-CT-001,24.41,4,20
2026-03-06 21:26:06.024212,BCN-CT-001,25.61,4,21
2026-03-06 22:26:06.024212,BCN-CT-001,29.79,4,22
2026-03-06 23:26:06.024212,BCN-CT-001,28.59,4,23
2026-03-07 00:26:06.024212,BCN-CT-001,28.81,5,0
2026-03-07 01:26:06.024212,BCN-CT-001,29.66,5,1
2026-03-07 02:26:06.024212,BCN-CT-001,30.63,5,2
2026-03-07 03:26:06.024212,BCN-CT-001,30.61,5,3
2026-03-07 04:26:06.024212,BCN-CT-001,31.94,5,4
2026-03-07 05:26:06.024212,BCN-CT-001,30.59,5,5
2026-03-07 06:26:06.024212,BCN-CT-001,31.41,5,6
2026-03-07 07:26:06.024212,BCN-CT-001,31.67,5,7
2026-03-07 08:26:06.024212,BCN-CT-001,32.54,5,8
2026-03-07 09:26:06.024212,BCN-CT-001,36.21,5,9
2026-03-07 10:26:06.024212,BCN-CT-001,37.12,5,10
2026-03-07 11:26:06.024212,BCN-CT-001,39.46,5,11
2026-03-07 12:26:06.024212,BCN-CT-001,40.34,5,12
2026-03-07 13:26:06.024212,BCN-CT-001,40.55,5,13
2026-03-07 14:26:06.024212,BCN-CT-001,42.89,5,14
2026-03-07 15:26:06.024212,BCN-CT-001,44.76,5,15
2026-03-07 16:26:06.024212,BCN-CT-001,46.42,5,16
2026-03-07 17:26:06.024212,BCN-CT-001,47.55,5,17
2026-03-07 18:26:06.024212,BCN-CT-001,51.73,5,18
2026-03-07 19:26:06.024212,BCN-CT-001,52.53,5,19
2026-03-07 20:26:06.024212,BCN-CT-001,54.87,5,20
2026-03-07 21:26:06.024212,BCN-CT-001,56.4,5,21
2026-03-07 22:26:06.024212,BCN-CT-001,56.52,5,22
2026-03-07 23:26:06.024212,BCN-CT-001,57.7,5,23
2026-03-08 00:26:06.024212,BCN-CT-001,58.52,6,0
2026-03-08 01:26:06.024212,BCN-CT-001,57.91,6,1
2026-03-08 02:26:06.024212,BCN-CT-001,58.36,6,2
2026-03-08 03:26:06.024212,BCN-CT-001,58.05,6,3
2026-03-08 04:26:06.024212,BCN-CT-001,58.36,6,4
2026-03-08 05:26:06.024212,BCN-CT-001,58.72,6,5
2026-03-08 06:26:06.024212,BCN-CT-001,58.86,6,6
2026-03-08 07:26:06.024212,BCN-CT-001,59.35,6,7
2026-03-08 08:26:06.024212,BCN-CT-001,59.7,6,8
2026-03-08 09:26:06.024212,BCN-CT-001,63.25,6,9
2026-03-08 10:26:06.024212,BCN-CT-001,65.02,6,10
2026-03-08 11:26:06.024212,BCN-CT-001,66.47,6,11
2026-03-08 12:26:06.024212,BCN-CT-001,70.65,6,12
2026-03-08 13:26:06.024212,BCN-CT-001,71.12,6,13
2026-03-08 14:26:06.024212,BCN-CT-001,73.43,6,14
2026-03-08 15:26:06.024212,BCN-CT-001,76.38,6,15
2026-03-08 16:26:06.024212,BCN-CT-001,78.24,6,16
2026-03-08 17:26:06.024212,BCN-CT-001,79.41,6,17
2026-03-08 18:26:06.024212,BCN-CT-001,81.53,6,18
2026-03-08 19:26:06.024212,BCN-CT-001,84.23,6,19
2026-03-08 20:26:06.024212,BCN-CT-001,85.19,6,20
2026-03-08 21:26:06.024212,BCN-CT-001,88.22,6,21
2026-03-08 22:26:06.024212,BCN-CT-001,89.61,6,22
2026-03-08 23:26:06.024212,BCN-CT-001,89.86,6,23
2026-03-09 00:26:06.024212,BCN-CT-001,89.71,0,0
2026-03-09 01:26:06.024212,BCN-CT-001,3.18,0,1
2026-03-09 02:26:06.024212,BCN-CT-001,3.68,0,2
2026-03-09 03:26:06.024212,BCN-CT-001,3.67,0,3
2026-03-09 04:26:06.024212,BCN-CT-001,3.66,0,4
2026-03-09 05:26:06.024212,BCN-CT-001,3.62,0,5
2026-03-09 06:26:06.024212,BCN-CT-001,3.93,0,6
2026-03-09 07:26:06.024212,BCN-CT-001,4.06,0,7
2026-03-09 08:26:06.024212,BCN-CT-001,5.06,0,8
2026-03-09 09:26:06.024212,BCN-CT-001,5.45,0,9
2026-03-09 10:26:06.024212,BCN-CT-001,6.54,0,10
2026-03-09 11:26:06.024212,BCN-CT-001,9.04,0,11
2026-03-09 12:26:06.024212,BCN-CT-001,10.55,0,12
2026-03-09 13:26:06.024212,BCN-CT-001,12.02,0,13
2026-03-09 14:26:06.024212,BCN-CT-001,13.55,0,14
2026-03-09 15:26:06.024212,BCN-CT-001,15.07,0,15
2026-03-09 16:26:06.024212,BCN-CT-001,16.08,0,16
2026-03-09 17:26:06.024212,BCN-CT-001,18.4,0,17
2026-03-09 18:26:06.024212,BCN-CT-001,18.95,0,18
2026-03-09 19:26:06.024212,BCN-CT-001,20.38,0,19
2026-03-09 20:26:06.024212,BCN-CT-001,21.57,0,20
2026-03-09 21:26:06.024212,BCN-CT-001,22.22,0,21
2026-03-09 22:26:06.024212,BCN-CT-001,24.32,0,22
2026-03-09 23:26:06.024212,BCN-CT-001,24.43,0,23
2026-03-10 00:26:06.024212,BCN-CT-001,23.92,1,0
2026-03-10 01:26:06.024212,BCN-CT-001,25.6,1,1
2026-03-10 02:26:06.024212,BCN-CT-001,24.95,1,2
2026-03-10 03:26:06.024212,BCN-CT-001,25.63,1,3
2026-03-10 04:26:06.024212,BCN-CT-001,25.05,1,4
2026-03-10 05:26:06.024212,BCN-CT-001,24.12,1,5
2026-03-10 06:26:06.024212,BCN-CT-001,4.09,1,6
2026-03-10 07:26:06.024212,BCN-CT-001,3.85,1,7
2026-03-10 08:26:06.024212,BCN-CT-001,6.02,1,8
2026-03-10 09:26:06.024212,BCN-CT-001,5.72,1,9
2026-03-10 10:26:06.024212,BCN-CT-001,7.0,1,10
2026-03-10 11:26:06.024212,BCN-CT-001,8.99,1,11
2026-03-10 12:26:06.024212,BCN-CT-001,9.79,1,12
2026-03-10 13:26:06.024212,BCN-CT-001,11.78,1,13
2026-03-10 14:26:06.024212,BCN-CT-001,11.77,1,14
2026-03-10 15:26:06.024212,BCN-CT-001,13.82,1,15
2026-03-10 16:26:06.024212,BCN-CT-001,14.68,1,16
2026-03-10 17:26:06.024212,BCN-CT-001,17.57,1,17
2026-03-10 18:26:06.024212,BCN-CT-001,18.41,1,18
2026-03-10 19:26:06.024212,BCN-CT-001,19.25,1,19
2026-03-10 20:26:06.024212,BCN-CT-001,21.06,1,20
2026-03-10 21:26:06.024212,BCN-CT-001,21.19,1,21
2026-03-10 22:26:06.024212,BCN-CT-001,23.82,1,22
2026-03-10 23:26:06.024212,BCN-CT-001,23.37,1,23
2026-03-11 00:26:06.024212,BCN-CT-001,23.22,2,0
2026-03-11 01:26:06.024212,BCN-CT-001,23.43,2,1
2026-03-11 02:26:06.024212,BCN-CT-001,23.58,2,2
2026-03-11 03:26:06.024212,BCN-CT-001,24.73,2,3
2026-03-11 04:26:06.024212,BCN-CT-001,24.91,2,4
2026-03-11 05:26:06.024212,BCN-CT-001,24.14,2,5
2026-03-11 06:26:06.024212,BCN-CT-001,24.66,2,6
2026-03-11 07:26:06.024212,BCN-CT-001,24.24,2,7
2026-03-11 08:26:06.024212,BCN-CT-001,25.2,2,8
2026-03-11 09:26:06.024212,BCN-CT-001,27.1,2,9
2026-03-11 10:26:06.024212,BCN-CT-001,28.21,2,10
2026-03-11 11:26:06.024212,BCN-CT-001,28.64,2,11
2026-03-11 12:26:06.024212,BCN-CT-001,29.53,2,12
2026-03-11 13:26:06.024212,BCN-CT-001,30.48,2,13
2026-03-11 14:26:06.024212,BCN-CT-001,31.0,2,14
2026-03-11 15:26:06.024212,BCN-CT-001,34.33,2,15
2026-03-11 16:26:06.024212,BCN-CT-001,33.9,2,16
2026-03-11 17:26:06.024212,BCN-CT-001,35.6,2,17
2026-03-11 18:26:06.024212,BCN-CT-001,36.48,2,18
2026-03-11 19:26:06.024212,BCN-CT-001,38.58,2,19
2026-03-11 20:26:06.024212,BCN-CT-001,40.05,2,20
2026-03-11 21:26:06.024212,BCN-CT-001,41.17,2,21
2026-03-11 22:26:06.024212,BCN-CT-001,43.01,2,22
2026-03-11 23:26:06.024212,BCN-CT-001,42.71,2,23
2026-03-12 00:26:06.024212,BCN-CT-001,42.84,3,0
2026-03-12 01:26:06.024212,BCN-CT-001,43.89,3,1
2026-03-12 02:26:06.024212,BCN-CT-001,43.18,3,2
2026-03-12 03:26:06.024212,BCN-CT-001,43.63,3,3
2026-03-12 04:26:06.024212,BCN-CT-001,43.63,3,4
2026-03-12 05:26:06.024212,BCN-CT-001,44.23,3,5
2026-03-12 06:26:06.024212,BCN-CT-001,44.71,3,6
2026-03-12 07:26:06.024212,BCN-CT-001,45.01,3,7
2026-03-12 08:26:06.024212,BCN-CT-001,44.35,3,8
2026-03-12 09:26:06.024212,BCN-CT-001,46.16,3,9
2026-03-12 10:26:06.024212,BCN-CT-001,48.72,3,10
2026-03-12 11:26:06.024212,BCN-CT-001,49.93,3,11
2026-03-12 12:26:06.024212,BCN-CT-001,50.63,3,12
2026-03-12 13:26:06.024212,BCN-CT-001,52.83,3,13
2026-03-12 14:26:06.024212,BCN-CT-001,54.21,3,14
2026-03-12 15:26:06.024212,BCN-CT-001,55.87,3,15
2026-03-12 16:26:06.024212,BCN-CT-001,58.22,3,16
2026-03-12 17:26:06.024212,BCN-CT-001,57.47,3,17
2026-03-12 18:26:06.024212,BCN-CT-001,59.01,3,18
2026-03-12 19:26:06.024212,BCN-CT-001,60.47,3,19
2026-03-12 20:26:06.024212,BCN-CT-001,62.16,3,20
2026-03-12 21:26:06.024212,BCN-CT-001,63.32,3,21
2026-03-12 22:26:06.024212,BCN-CT-001,64.24,3,22
2026-03-12 23:26:06.024212,BCN-CT-001,64.62,3,23
2026-03-13 00:26:06.024212,BCN-CT-001,65.2,4,0
2026-03-13 01:26:06.024212,BCN-CT-001,65.0,4,1
